[2021-10-17 11:42:21,875] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:8000
[2021-10-18 20:24:53,353] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-18 20:24:53,354] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 126
[2021-10-18 20:25:17,291] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-18 20:25:17,292] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 126
[2021-10-18 20:27:18,581] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-18 20:27:18,582] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 126
[2021-10-18 20:27:43,567] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-18 20:27:43,569] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 126
[2021-10-18 20:28:11,319] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-18 20:28:11,320] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 126
[2021-10-18 20:28:20,861] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-18 20:28:20,862] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=9876543 HTTP/1.1" 401 126
[2021-10-18 20:28:30,846] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-18 20:28:30,849] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfi&password=987654321 HTTP/1.1" 500 59
[2021-10-19 15:35:22,293] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 15:35:22,298] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 28
[2021-10-19 15:35:51,925] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 15:35:51,927] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 28
[2021-10-19 15:36:52,421] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 15:36:52,423] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 28
[2021-10-19 15:37:19,846] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 15:37:19,847] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 28
[2021-10-19 16:00:10,185] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 16:00:10,187] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 16:00:20,326] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 16:00:20,327] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=98765432 HTTP/1.1" 401 4
[2021-10-19 16:01:42,968] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 16:01:42,969] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=98765432 HTTP/1.1" 401 4
[2021-10-19 16:02:03,143] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 16:02:03,145] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 16:02:47,768] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 16:02:47,769] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 16:03:05,379] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 16:03:05,381] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=98765432 HTTP/1.1" 401 4
[2021-10-19 16:03:51,211] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 16:03:51,212] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=98765432 HTTP/1.1" 401 4
[2021-10-19 16:05:10,959] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 16:05:10,960] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=98765432 HTTP/1.1" 401 4
[2021-10-19 16:06:56,592] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 16:06:56,593] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=98765432 HTTP/1.1" 401 4
[2021-10-19 16:07:26,606] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 16:07:26,607] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=98765432 HTTP/1.1" 401 4
[2021-10-19 16:07:35,505] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 16:07:35,507] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 16:08:02,053] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 16:08:02,054] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=98765432 HTTP/1.1" 401 4
[2021-10-19 16:09:09,727] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 16:09:09,728] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=98765432 HTTP/1.1" 401 4
[2021-10-19 20:53:10,405] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 20:53:10,407] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 20:53:22,786] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 20:53:22,787] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=98765432 HTTP/1.1" 401 4
[2021-10-19 20:53:41,469] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 20:53:41,470] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=98765432 HTTP/1.1" 401 4
[2021-10-19 20:54:13,734] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 20:54:13,735] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=98765432 HTTP/1.1" 401 4
[2021-10-19 20:55:16,003] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 20:55:16,005] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=98765432 HTTP/1.1" 401 4
[2021-10-19 20:55:28,595] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 20:55:28,597] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 20:56:10,417] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 20:56:10,418] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 20:56:21,404] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 20:56:21,405] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 21:02:32,768] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:02:32,769] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 21:02:32,771] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:02:32,772] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /get_following/ HTTP/1.1" 200 121
[2021-10-19 21:02:54,112] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:02:54,114] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 21:02:54,115] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:02:54,116] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /get_following/ HTTP/1.1" 200 121
[2021-10-19 21:04:14,119] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:04:14,121] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 21:04:14,122] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:04:14,123] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /get_following/ HTTP/1.1" 200 121
[2021-10-19 21:04:40,987] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:04:40,989] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 21:04:40,990] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:04:40,991] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /get_following/ HTTP/1.1" 200 121
[2021-10-19 21:09:21,826] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:09:21,827] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 21:09:21,829] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:09:21,830] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /get_following/ HTTP/1.1" 200 121
[2021-10-19 21:09:48,675] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:09:48,677] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 21:09:48,678] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:09:48,679] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /get_following/ HTTP/1.1" 200 121
[2021-10-19 21:11:46,796] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:11:46,797] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 21:11:46,799] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:11:46,800] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /get_following/ HTTP/1.1" 200 121
[2021-10-19 21:11:58,558] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:11:58,559] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 21:11:58,561] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:11:58,562] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /get_following/ HTTP/1.1" 200 121
[2021-10-19 21:13:37,822] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:13:37,824] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 21:13:37,825] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:13:37,826] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /get_following/ HTTP/1.1" 200 121
[2021-10-19 21:14:37,547] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:14:37,548] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 21:14:37,550] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:14:37,551] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /get_following/ HTTP/1.1" 200 121
[2021-10-19 21:15:13,307] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:15:13,309] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 21:15:13,310] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:15:13,311] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /get_following/ HTTP/1.1" 200 121
[2021-10-19 21:17:24,175] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:17:24,177] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 21:17:24,178] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:17:24,179] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /get_following/ HTTP/1.1" 200 121
[2021-10-19 21:17:39,958] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:17:39,959] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 21:17:39,961] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:17:39,962] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /get_following/ HTTP/1.1" 200 121
[2021-10-19 21:17:46,534] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:17:46,536] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 21:17:46,537] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:17:46,538] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /get_following/ HTTP/1.1" 200 121
[2021-10-19 21:18:37,321] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:18:37,322] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 21:18:37,323] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:18:37,325] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /get_following/ HTTP/1.1" 200 121
[2021-10-19 21:21:26,910] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:21:26,911] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 21:21:38,804] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:21:38,806] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 21:21:38,807] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:21:38,808] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /get_following/ HTTP/1.1" 200 121
[2021-10-19 21:23:18,338] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:23:18,340] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 21:23:18,341] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:23:18,342] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /get_following/ HTTP/1.1" 200 121
[2021-10-19 21:23:52,515] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:23:52,516] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 21:23:52,518] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:23:52,519] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /get_following/ HTTP/1.1" 200 121
[2021-10-19 21:27:03,242] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:27:03,244] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 21:27:03,245] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:27:03,246] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /get_following/ HTTP/1.1" 200 121
[2021-10-19 21:31:03,865] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:31:03,866] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 21:32:24,330] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:32:24,331] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 21:32:32,120] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:32:32,121] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 21:32:32,123] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:32:32,124] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /get_following/ HTTP/1.1" 200 121
[2021-10-19 21:38:36,331] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:38:36,333] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 21:38:36,335] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:38:36,336] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /get_following/ HTTP/1.1" 200 121
[2021-10-19 21:46:34,770] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:46:34,773] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 21:46:34,775] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:46:34,776] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /get_following/ HTTP/1.1" 200 121
[2021-10-19 21:48:34,416] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:48:34,418] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 21:48:34,419] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:48:34,420] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /get_following/ HTTP/1.1" 200 121
[2021-10-19 21:48:55,414] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:48:55,416] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 21:48:55,417] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:48:55,418] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /get_following/ HTTP/1.1" 200 121
[2021-10-19 21:50:08,448] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:50:08,450] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 21:50:08,451] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:50:08,452] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /get_following/ HTTP/1.1" 200 121
[2021-10-19 21:57:38,605] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:57:38,607] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 21:57:38,608] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:57:38,609] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /get_following/ HTTP/1.1" 200 173
[2021-10-19 21:58:09,907] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:58:09,909] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 21:58:09,910] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 21:58:09,912] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /get_following/ HTTP/1.1" 200 173
[2021-10-19 22:00:19,137] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 22:00:19,138] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /login?username=fishyfish&password=987654321 HTTP/1.1" 200 4
[2021-10-19 22:00:19,140] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-19 22:00:19,141] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /get_following/ HTTP/1.1" 200 173
